,total load actual,temp,Week,Month,Day,Hour,dayOfWeek,humidity
2015-01-14 20:00:00+00:00,36809.0,281.24733125,3,1,14,20,2,76.4
2015-01-14 21:00:00+00:00,33939.0,281.0471,3,1,14,21,2,78.0
2015-01-14 22:00:00+00:00,30630.0,280.1868,3,1,14,22,2,75.6
2015-01-14 23:00:00+00:00,27865.0,279.9692,3,1,14,23,2,74.6
2015-01-15 00:00:00+00:00,25617.0,280.1091,3,1,15,0,3,72.8
2015-01-15 01:00:00+00:00,24269.0,280.059,3,1,15,1,3,71.8
2015-01-15 02:00:00+00:00,23940.0,280.5526,3,1,15,2,3,70.8
2015-01-15 03:00:00+00:00,23762.0,280.2446,3,1,15,3,3,70.8
2015-01-15 04:00:00+00:00,24485.0,280.63226875,3,1,15,4,3,69.0
2015-01-15 05:00:00+00:00,26919.0,280.46073125,3,1,15,5,3,69.4
2015-01-15 06:00:00+00:00,31608.0,280.45980000000003,3,1,15,6,3,70.2
2015-01-15 07:00:00+00:00,34804.0,281.5422,3,1,15,7,3,68.0
2015-01-15 08:00:00+00:00,35815.0,282.4932,3,1,15,8,3,66.2
2015-01-15 09:00:00+00:00,36260.0,282.9118,3,1,15,9,3,66.8
2015-01-15 10:00:00+00:00,35996.0,285.28280000000007,3,1,15,10,3,68.0
2015-01-15 11:00:00+00:00,35539.0,286.2062,3,1,15,11,3,69.8
2015-01-15 12:00:00+00:00,35240.0,286.3807,3,1,15,12,3,69.4
2015-01-15 13:00:00+00:00,34028.0,287.39786875,3,1,15,13,3,64.0
2015-01-15 14:00:00+00:00,33573.0,287.54413125,3,1,15,14,3,65.6
2015-01-15 15:00:00+00:00,33637.0,287.43850000000003,3,1,15,15,3,68.2
2015-01-15 16:00:00+00:00,34151.0,286.65046875,3,1,15,16,3,69.0
2015-01-15 17:00:00+00:00,36202.0,285.8997375,3,1,15,17,3,71.8
2015-01-15 18:00:00+00:00,37469.0,285.75617500000004,3,1,15,18,3,73.4
2015-01-15 19:00:00+00:00,37299.0,284.88433125,3,1,15,19,3,77.0
2015-01-15 20:00:00+00:00,36325.0,284.6196625,3,1,15,20,3,79.2
2015-01-15 21:00:00+00:00,33848.0,284.4565,3,1,15,21,3,81.2
2015-01-15 22:00:00+00:00,30737.0,284.158,3,1,15,22,3,83.8
2015-01-15 23:00:00+00:00,28342.0,283.9610125,3,1,15,23,3,85.8
2015-01-16 00:00:00+00:00,26119.0,284.2861,3,1,16,0,4,84.4
2015-01-16 01:00:00+00:00,24683.0,283.57826875,3,1,16,1,4,84.4
2015-01-16 02:00:00+00:00,24147.0,283.34633125,3,1,16,2,4,84.2
2015-01-16 03:00:00+00:00,24030.0,283.4202,3,1,16,3,4,85.8
2015-01-16 04:00:00+00:00,24561.0,281.5742,3,1,16,4,4,84.0
2015-01-16 05:00:00+00:00,27025.0,281.7728,3,1,16,5,4,86.0
2015-01-16 06:00:00+00:00,31518.0,281.9869,3,1,16,6,4,86.2
2015-01-16 07:00:00+00:00,34642.0,282.15813125,3,1,16,7,4,88.8
2015-01-16 08:00:00+00:00,35662.0,282.06706875000003,3,1,16,8,4,88.2
2015-01-16 09:00:00+00:00,36343.0,281.9087,3,1,16,9,4,86.0
2015-01-16 10:00:00+00:00,36335.0,283.2866,3,1,16,10,4,83.4
2015-01-16 11:00:00+00:00,35955.0,283.328,3,1,16,11,4,80.8
2015-01-16 12:00:00+00:00,35583.0,283.27560000000005,3,1,16,12,4,81.4
2015-01-16 13:00:00+00:00,34322.0,283.3845375,3,1,16,13,4,76.6
2015-01-16 14:00:00+00:00,33777.0,283.5946625,3,1,16,14,4,73.0
2015-01-16 15:00:00+00:00,33460.0,283.39379999999994,3,1,16,15,4,70.6
2015-01-16 16:00:00+00:00,33784.0,282.54693125,3,1,16,16,4,71.6
2015-01-16 17:00:00+00:00,35633.0,281.8138625,3,1,16,17,4,71.4
2015-01-16 18:00:00+00:00,36821.0,281.6753,3,1,16,18,4,71.2
2015-01-16 19:00:00+00:00,36669.0,280.2881375,3,1,16,19,4,72.6
2015-01-16 20:00:00+00:00,36015.0,279.28506875000005,3,1,16,20,4,73.8
2015-01-16 21:00:00+00:00,33847.0,278.977,3,1,16,21,4,75.6
2015-01-16 22:00:00+00:00,31243.0,278.694,3,1,16,22,4,76.8
2015-01-16 23:00:00+00:00,28889.0,277.5774,3,1,16,23,4,77.6
2015-01-17 00:00:00+00:00,26782.0,277.56000000000006,3,1,17,0,5,77.6
2015-01-17 01:00:00+00:00,25083.0,277.07613125,3,1,17,1,5,78.0
2015-01-17 02:00:00+00:00,24086.0,276.56266874999994,3,1,17,2,5,77.8
2015-01-17 03:00:00+00:00,23651.0,276.3432,3,1,17,3,5,78.2
2015-01-17 04:00:00+00:00,23539.0,276.2072,3,1,17,4,5,77.6
2015-01-17 05:00:00+00:00,24025.0,275.35560000000004,3,1,17,5,5,77.0
2015-01-17 06:00:00+00:00,25467.0,275.2972,3,1,17,6,5,76.2
2015-01-17 07:00:00+00:00,27120.0,275.50253125,3,1,17,7,5,73.6
2015-01-17 08:00:00+00:00,29980.0,276.92806875,3,1,17,8,5,72.2
2015-01-17 09:00:00+00:00,32225.0,277.9834,3,1,17,9,5,70.0
2015-01-17 10:00:00+00:00,32480.0,282.06613125,3,1,17,10,5,69.6
2015-01-17 11:00:00+00:00,31863.0,282.2558625,3,1,17,11,5,68.6
2015-01-17 12:00:00+00:00,31659.0,282.5893,3,1,17,12,5,69.4
2015-01-17 13:00:00+00:00,30894.0,283.7086625,3,1,17,13,5,63.2
2015-01-17 14:00:00+00:00,29725.0,283.6069375,3,1,17,14,5,64.0
2015-01-17 15:00:00+00:00,29039.0,283.18210000000005,3,1,17,15,5,64.8
2015-01-17 16:00:00+00:00,29191.0,281.01653125,3,1,17,16,5,67.6
2015-01-17 17:00:00+00:00,31620.0,279.55626875,3,1,17,17,5,71.8
2015-01-17 18:00:00+00:00,33274.0,278.9578,3,1,17,18,5,73.0
2015-01-17 19:00:00+00:00,33865.0,278.00586250000003,3,1,17,19,5,74.6
2015-01-17 20:00:00+00:00,33741.0,277.64133125,3,1,17,20,5,76.2
2015-01-17 21:00:00+00:00,32324.0,277.7643,3,1,17,21,5,74.8
2015-01-17 22:00:00+00:00,30056.0,277.4506,3,1,17,22,5,73.0
2015-01-17 23:00:00+00:00,27371.0,277.3622,3,1,17,23,5,71.6
2015-01-18 00:00:00+00:00,25227.0,277.38190000000003,3,1,18,0,6,71.0
2015-01-18 01:00:00+00:00,23430.0,277.32913125,3,1,18,1,6,74.0
2015-01-18 02:00:00+00:00,22446.0,277.73226875,3,1,18,2,6,74.4
2015-01-18 03:00:00+00:00,21973.0,277.3393,3,1,18,3,6,75.6
2015-01-18 04:00:00+00:00,21986.0,277.65960000000007,3,1,18,4,6,76.0
2015-01-18 05:00:00+00:00,22350.0,278.06620000000004,3,1,18,5,6,76.0
2015-01-18 06:00:00+00:00,23099.0,278.1365,3,1,18,6,6,75.0
2015-01-18 07:00:00+00:00,23805.0,278.09053125,3,1,18,7,6,76.0
2015-01-18 08:00:00+00:00,25933.0,279.0110625,3,1,18,8,6,74.6
2015-01-18 09:00:00+00:00,28482.0,279.9772,3,1,18,9,6,72.4
2015-01-18 10:00:00+00:00,29913.0,280.7626,3,1,18,10,6,71.4
2015-01-18 11:00:00+00:00,30285.0,281.5394,3,1,18,11,6,70.6
2015-01-18 12:00:00+00:00,30892.0,281.9295,3,1,18,12,6,70.4
2015-01-18 13:00:00+00:00,30854.0,282.4244,3,1,18,13,6,70.6
2015-01-18 14:00:00+00:00,29506.0,282.7514,3,1,18,14,6,71.2
2015-01-18 15:00:00+00:00,28894.0,282.0633,3,1,18,15,6,73.6
2015-01-18 16:00:00+00:00,28926.0,281.97093125000004,3,1,18,16,6,72.4
2015-01-18 17:00:00+00:00,31281.0,281.4584625,3,1,18,17,6,74.6
2015-01-18 18:00:00+00:00,32810.0,281.2197,3,1,18,18,6,74.8
2015-01-18 19:00:00+00:00,33710.0,280.43366875,3,1,18,19,6,83.2
2015-01-18 20:00:00+00:00,33891.0,280.2423375,3,1,18,20,6,84.6
2015-01-18 21:00:00+00:00,32608.0,280.1489,3,1,18,21,6,90.8
2015-01-18 22:00:00+00:00,29850.0,279.81293125,3,1,18,22,6,91.6
2015-01-18 23:00:00+00:00,26865.0,279.4694625000001,3,1,18,23,6,91.2
2015-01-19 00:00:00+00:00,24650.0,279.4573,4,1,19,0,0,91.6
2015-01-19 01:00:00+00:00,23305.0,279.32693125,4,1,19,1,0,94.2
2015-01-19 02:00:00+00:00,22776.0,279.67146875,4,1,19,2,0,94.4
2015-01-19 03:00:00+00:00,22671.0,279.7455,4,1,19,3,0,94.6
2015-01-19 04:00:00+00:00,23397.0,279.7448687499999,4,1,19,4,0,95.0
2015-01-19 05:00:00+00:00,26513.0,279.01473124999995,4,1,19,5,0,90.6
2015-01-19 06:00:00+00:00,31460.0,279.1475,4,1,19,6,0,89.4
2015-01-19 07:00:00+00:00,35444.0,279.4026625,4,1,19,7,0,87.6
2015-01-19 08:00:00+00:00,36987.0,279.43273125,4,1,19,8,0,85.6
2015-01-19 09:00:00+00:00,38207.0,279.5956,4,1,19,9,0,85.2
2015-01-19 10:00:00+00:00,38341.0,279.63926875000004,4,1,19,10,0,83.8
2015-01-19 11:00:00+00:00,38052.0,280.82573750000006,4,1,19,11,0,63.2
2015-01-19 12:00:00+00:00,37891.0,280.5824,4,1,19,12,0,79.6
2015-01-19 13:00:00+00:00,36560.0,280.82073750000006,4,1,19,13,0,76.8
2015-01-19 14:00:00+00:00,36103.0,280.65886875,4,1,19,14,0,77.6
2015-01-19 15:00:00+00:00,35867.0,280.201,4,1,19,15,0,76.8
2015-01-19 16:00:00+00:00,36229.0,280.35300625,4,1,19,16,0,70.6
2015-01-19 17:00:00+00:00,37941.0,279.631,4,1,19,17,0,73.0
2015-01-19 18:00:00+00:00,39304.0,278.89040000000006,4,1,19,18,0,74.8
2015-01-19 19:00:00+00:00,39262.0,278.1746,4,1,19,19,0,77.8
2015-01-19 20:00:00+00:00,38082.0,277.44019375,4,1,19,20,0,79.4
2015-01-19 21:00:00+00:00,35179.0,276.6855,4,1,19,21,0,80.4
2015-01-19 22:00:00+00:00,31618.0,275.9715625,4,1,19,22,0,80.8
2015-01-19 23:00:00+00:00,29025.0,275.23733124999995,4,1,19,23,0,79.8
2015-01-20 00:00:00+00:00,26475.0,275.3925,4,1,20,0,1,77.8
2015-01-20 01:00:00+00:00,25087.0,274.95793125,4,1,20,1,1,75.6
2015-01-20 02:00:00+00:00,24620.0,274.7770625,4,1,20,2,1,76.6
2015-01-20 03:00:00+00:00,24505.0,274.7096,4,1,20,3,1,77.4
2015-01-20 04:00:00+00:00,25188.0,274.87066875,4,1,20,4,1,79.8
2015-01-20 05:00:00+00:00,27866.0,274.89513125,4,1,20,5,1,81.6
2015-01-20 06:00:00+00:00,32945.0,275.04900000000004,4,1,20,6,1,82.0
2015-01-20 07:00:00+00:00,36474.0,274.90846875,4,1,20,7,1,82.4
2015-01-20 08:00:00+00:00,37711.0,276.6767375,4,1,20,8,1,80.6
2015-01-20 09:00:00+00:00,38505.0,278.07160000000005,4,1,20,9,1,79.4
2015-01-20 10:00:00+00:00,38499.0,279.28993750000006,4,1,20,10,1,78.8
2015-01-20 11:00:00+00:00,38172.0,279.55946875000006,4,1,20,11,1,79.2
2015-01-20 12:00:00+00:00,38132.0,279.9456,4,1,20,12,1,76.2
2015-01-20 13:00:00+00:00,36846.0,281.1676625,4,1,20,13,1,72.2
2015-01-20 14:00:00+00:00,36287.0,281.1157375000001,4,1,20,14,1,70.8
2015-01-20 15:00:00+00:00,36333.0,280.9429,4,1,20,15,1,71.4
2015-01-20 16:00:00+00:00,36890.0,280.8282,4,1,20,16,1,73.0
2015-01-20 17:00:00+00:00,38856.0,279.462,4,1,20,17,1,73.6
2015-01-20 18:00:00+00:00,40232.0,278.7126999999999,4,1,20,18,1,76.6
2015-01-20 19:00:00+00:00,40207.0,277.1834625,4,1,20,19,1,78.4
2015-01-20 20:00:00+00:00,39208.0,277.1137375,4,1,20,20,1,78.0
2015-01-20 21:00:00+00:00,36258.0,277.14860000000004,4,1,20,21,1,78.6
2015-01-20 22:00:00+00:00,32569.0,276.87666249999995,4,1,20,22,1,80.0
2015-01-20 23:00:00+00:00,29411.0,277.4513375,4,1,20,23,1,75.0
2015-01-21 00:00:00+00:00,26868.0,276.8886,4,1,21,0,2,86.6
2015-01-21 01:00:00+00:00,25391.0,275.98553125,4,1,21,1,2,84.6
2015-01-21 02:00:00+00:00,24810.0,274.85306875000003,4,1,21,2,2,79.2
2015-01-21 03:00:00+00:00,24694.0,275.3429,4,1,21,3,2,75.4
2015-01-21 04:00:00+00:00,25268.0,274.70086875000004,4,1,21,4,2,76.6
2015-01-21 05:00:00+00:00,27986.0,275.07423125,4,1,21,5,2,77.0
2015-01-21 06:00:00+00:00,33028.0,275.1557,4,1,21,6,2,75.2
2015-01-21 07:00:00+00:00,36643.0,276.43580000000003,4,1,21,7,2,76.8
2015-01-21 08:00:00+00:00,38079.0,276.5897,4,1,21,8,2,76.8
2015-01-21 09:00:00+00:00,38761.0,277.2683,4,1,21,9,2,75.2
2015-01-21 10:00:00+00:00,38655.0,279.04073125,4,1,21,10,2,75.8
2015-01-21 11:00:00+00:00,38110.0,281.3378625,4,1,21,11,2,75.4
2015-01-21 12:00:00+00:00,38036.0,281.4306,4,1,21,12,2,75.0
2015-01-21 13:00:00+00:00,36868.0,282.29413125,4,1,21,13,2,72.0
2015-01-21 14:00:00+00:00,36479.0,282.05366875,4,1,21,14,2,71.4
2015-01-21 15:00:00+00:00,36441.0,281.75930000000005,4,1,21,15,2,71.8
2015-01-21 16:00:00+00:00,37061.0,280.70433125,4,1,21,16,2,77.4
2015-01-21 17:00:00+00:00,38758.0,279.87706875,4,1,21,17,2,79.2
2015-01-21 18:00:00+00:00,40081.0,279.2803,4,1,21,18,2,80.6
2015-01-21 19:00:00+00:00,40122.0,278.64626875000005,4,1,21,19,2,81.4
2015-01-21 20:00:00+00:00,39146.0,278.51533125000003,4,1,21,20,2,83.0
2015-01-21 21:00:00+00:00,36267.0,278.6019,4,1,21,21,2,82.0
2015-01-21 22:00:00+00:00,32864.0,278.32153125,4,1,21,22,2,81.2
2015-01-21 23:00:00+00:00,29755.0,278.5202625,4,1,21,23,2,79.6
2015-01-22 00:00:00+00:00,27137.0,278.475,4,1,22,0,3,77.8
2015-01-22 01:00:00+00:00,25675.0,277.8118,4,1,22,1,3,78.0
2015-01-22 02:00:00+00:00,25103.0,277.6352,4,1,22,2,3,78.8
2015-01-22 03:00:00+00:00,24952.0,277.7519,4,1,22,3,3,79.2
2015-01-22 04:00:00+00:00,25540.0,277.73793125000003,4,1,22,4,3,79.4
2015-01-22 05:00:00+00:00,28176.0,277.81686875,4,1,22,5,3,78.8
2015-01-22 06:00:00+00:00,32969.0,277.94960000000003,4,1,22,6,3,77.8
2015-01-22 07:00:00+00:00,36207.0,278.51126875,4,1,22,7,3,76.6
2015-01-22 08:00:00+00:00,37521.0,278.8327375,4,1,22,8,3,75.4
2015-01-22 09:00:00+00:00,38344.0,279.14340000000004,4,1,22,9,3,74.8
2015-01-22 10:00:00+00:00,38054.0,281.86973125,4,1,22,10,3,70.6
2015-01-22 11:00:00+00:00,37706.0,282.32066875,4,1,22,11,3,69.4
2015-01-22 12:00:00+00:00,37513.0,282.6256,4,1,22,12,3,68.8
2015-01-22 13:00:00+00:00,36419.0,283.08573125,4,1,22,13,3,62.6
2015-01-22 14:00:00+00:00,35785.0,283.30386250000004,4,1,22,14,3,61.4
2015-01-22 15:00:00+00:00,35761.0,283.2133,4,1,22,15,3,61.6
2015-01-22 16:00:00+00:00,36254.0,282.3026375,4,1,22,16,3,63.2
2015-01-22 17:00:00+00:00,38080.0,280.81056875,4,1,22,17,3,65.4
2015-01-22 18:00:00+00:00,39702.0,280.04126875000003,4,1,22,18,3,67.6
2015-01-22 19:00:00+00:00,39722.0,279.04976875,4,1,22,19,3,71.2
2015-01-22 20:00:00+00:00,38886.0,277.8885375,4,1,22,20,3,73.8
2015-01-22 21:00:00+00:00,36062.0,277.7323,4,1,22,21,3,74.0
2015-01-22 22:00:00+00:00,32725.0,277.59353125,4,1,22,22,3,74.2
2015-01-22 23:00:00+00:00,29746.0,276.10356875,4,1,22,23,3,75.6
2015-01-23 00:00:00+00:00,27253.0,276.5946,4,1,23,0,4,72.4
2015-01-23 01:00:00+00:00,25770.0,276.34253125000004,4,1,23,1,4,73.8
2015-01-23 02:00:00+00:00,25198.0,275.71426875000003,4,1,23,2,4,77.2
2015-01-23 03:00:00+00:00,25081.0,276.0973,4,1,23,3,4,75.0
2015-01-23 04:00:00+00:00,25679.0,275.54616875,4,1,23,4,4,76.8
2015-01-23 05:00:00+00:00,28213.0,276.00633125,4,1,23,5,4,73.0
2015-01-23 06:00:00+00:00,33070.0,276.0552,4,1,23,6,4,72.0
2015-01-23 07:00:00+00:00,36531.0,276.9642,4,1,23,7,4,71.0
2015-01-23 08:00:00+00:00,37807.0,277.53689999999995,4,1,23,8,4,71.2
2015-01-23 09:00:00+00:00,38312.0,279.0359,4,1,23,9,4,64.2
2015-01-23 10:00:00+00:00,37823.0,280.64673750000003,4,1,23,10,4,66.0
2015-01-23 11:00:00+00:00,37202.0,283.18386875,4,1,23,11,4,61.0
2015-01-23 12:00:00+00:00,36773.0,283.82449999999994,4,1,23,12,4,57.2
2015-01-23 13:00:00+00:00,35443.0,284.537,4,1,23,13,4,54.2
2015-01-23 14:00:00+00:00,34752.0,284.08320000000003,4,1,23,14,4,56.0
2015-01-23 15:00:00+00:00,34582.0,284.4285,4,1,23,15,4,53.4
2015-01-23 16:00:00+00:00,34756.0,283.09433125,4,1,23,16,4,60.4
2015-01-23 17:00:00+00:00,36572.0,281.9649625,4,1,23,17,4,64.4
2015-01-23 18:00:00+00:00,38329.0,281.4337,4,1,23,18,4,64.6
2015-01-23 19:00:00+00:00,38333.0,279.71183125,4,1,23,19,4,69.4
2015-01-23 20:00:00+00:00,37708.0,278.58806875,4,1,23,20,4,70.4
2015-01-23 21:00:00+00:00,35332.0,277.959,4,1,23,21,4,73.0
2015-01-23 22:00:00+00:00,32693.0,277.58433125,4,1,23,22,4,74.4
2015-01-23 23:00:00+00:00,30040.0,275.86936875,4,1,23,23,4,76.4
2015-01-24 00:00:00+00:00,27485.0,275.3188,4,1,24,0,5,72.4
2015-01-24 01:00:00+00:00,25763.0,274.2536,4,1,24,1,5,72.0
2015-01-24 02:00:00+00:00,24786.0,273.7518,4,1,24,2,5,75.2
2015-01-24 03:00:00+00:00,24358.0,273.8812,4,1,24,3,5,72.6
2015-01-24 04:00:00+00:00,24273.0,272.9888,4,1,24,4,5,69.8
2015-01-24 05:00:00+00:00,24822.0,272.83820000000003,4,1,24,5,5,68.6
2015-01-24 06:00:00+00:00,26229.0,273.66970000000003,4,1,24,6,5,68.8
2015-01-24 07:00:00+00:00,28031.0,274.18693125,4,1,24,7,5,69.8
2015-01-24 08:00:00+00:00,30993.0,275.4554625,4,1,24,8,5,68.6
2015-01-24 09:00:00+00:00,33327.0,277.2203,4,1,24,9,5,62.6
2015-01-24 10:00:00+00:00,33373.0,281.22866875,4,1,24,10,5,63.0
2015-01-24 11:00:00+00:00,32671.0,281.94473125,4,1,24,11,5,62.6
2015-01-24 12:00:00+00:00,32544.0,282.23220000000003,4,1,24,12,5,62.8
2015-01-24 13:00:00+00:00,31782.0,284.44373125000004,4,1,24,13,5,56.4
2015-01-24 14:00:00+00:00,30494.0,284.29486875000003,4,1,24,14,5,57.2
2015-01-24 15:00:00+00:00,29801.0,284.97166875,4,1,24,15,5,55.6
2015-01-24 16:00:00+00:00,29777.0,283.5056,4,1,24,16,5,57.8
2015-01-24 17:00:00+00:00,32048.0,281.5834,4,1,24,17,5,62.0
2015-01-24 18:00:00+00:00,34127.0,279.6408,4,1,24,18,5,64.0
2015-01-24 19:00:00+00:00,34630.0,279.2402,4,1,24,19,5,65.0
2015-01-24 20:00:00+00:00,34494.0,279.4227,4,1,24,20,5,67.0
2015-01-24 21:00:00+00:00,33050.0,279.5683,4,1,24,21,5,65.4
2015-01-24 22:00:00+00:00,30715.0,279.2401,4,1,24,22,5,66.4
2015-01-24 23:00:00+00:00,27877.0,278.4737,4,1,24,23,5,64.8
2015-01-25 00:00:00+00:00,25569.0,278.33570000000003,4,1,25,0,6,63.4
2015-01-25 01:00:00+00:00,23794.0,278.27693750000003,4,1,25,1,6,61.2
2015-01-25 02:00:00+00:00,22965.0,277.9478625,4,1,25,2,6,61.0
2015-01-25 03:00:00+00:00,22428.0,278.463,4,1,25,3,6,58.8
2015-01-25 04:00:00+00:00,22526.0,277.2237375,4,1,25,4,6,58.0
2015-01-25 05:00:00+00:00,22939.0,276.97826875,4,1,25,5,6,62.6
2015-01-25 06:00:00+00:00,23750.0,277.2059,4,1,25,6,6,58.2
2015-01-25 07:00:00+00:00,24337.0,277.9823375,4,1,25,7,6,57.0
2015-01-25 08:00:00+00:00,26224.0,278.61026875,4,1,25,8,6,56.8
2015-01-25 09:00:00+00:00,28381.0,279.6427,4,1,25,9,6,55.2
2015-01-25 10:00:00+00:00,29101.0,283.76626875,4,1,25,10,6,52.8
2015-01-25 11:00:00+00:00,28831.0,283.98453125000003,4,1,25,11,6,53.0
2015-01-25 12:00:00+00:00,29011.0,284.394,4,1,25,12,6,53.4
2015-01-25 13:00:00+00:00,28869.0,285.2852,4,1,25,13,6,50.4
2015-01-25 14:00:00+00:00,27849.0,285.3736,4,1,25,14,6,46.8
2015-01-25 15:00:00+00:00,27188.0,285.0025,4,1,25,15,6,47.6
2015-01-25 16:00:00+00:00,26878.0,283.65546875000007,4,1,25,16,6,51.4
2015-01-25 17:00:00+00:00,29363.0,282.4119375,4,1,25,17,6,52.0
2015-01-25 18:00:00+00:00,32239.0,281.572,4,1,25,18,6,50.2
2015-01-25 19:00:00+00:00,33571.0,278.65950000000004,4,1,25,19,6,57.8
2015-01-25 20:00:00+00:00,33845.0,278.2334,4,1,25,20,6,57.6
2015-01-25 21:00:00+00:00,32749.0,277.29470000000003,4,1,25,21,6,60.8
2015-01-25 22:00:00+00:00,30011.0,276.54126875,4,1,25,22,6,63.6
2015-01-25 23:00:00+00:00,26853.0,275.65473125000005,4,1,25,23,6,64.2
2015-01-26 00:00:00+00:00,24631.0,275.19320000000005,5,1,26,0,0,66.8
2015-01-26 01:00:00+00:00,23303.0,274.38046875,5,1,26,1,0,67.8
2015-01-26 02:00:00+00:00,22989.0,274.25153125,5,1,26,2,0,69.4
2015-01-26 03:00:00+00:00,22879.0,274.2386,5,1,26,3,0,69.6
2015-01-26 04:00:00+00:00,23750.0,274.9232,5,1,26,4,0,65.0
2015-01-26 05:00:00+00:00,26802.0,274.8916,5,1,26,5,0,66.2
2015-01-26 06:00:00+00:00,31982.0,274.7859,5,1,26,6,0,66.2
2015-01-26 07:00:00+00:00,35629.0,275.8576,5,1,26,7,0,66.6
2015-01-26 08:00:00+00:00,36969.0,276.6786,5,1,26,8,0,64.8
2015-01-26 09:00:00+00:00,37516.0,278.0954,5,1,26,9,0,61.4
2015-01-26 10:00:00+00:00,37201.0,282.45586875000004,5,1,26,10,0,59.0
2015-01-26 11:00:00+00:00,36577.0,283.10673125000005,5,1,26,11,0,57.4
2015-01-26 12:00:00+00:00,36237.0,283.15610000000004,5,1,26,12,0,57.2
2015-01-26 13:00:00+00:00,35058.0,284.6866,5,1,26,13,0,53.6
2015-01-26 14:00:00+00:00,34575.0,284.93320000000006,5,1,26,14,0,54.0
2015-01-26 15:00:00+00:00,34395.0,284.5244,5,1,26,15,0,57.2
2015-01-26 16:00:00+00:00,34829.0,282.90160000000003,5,1,26,16,0,61.6
2015-01-26 17:00:00+00:00,36507.0,281.1522,5,1,26,17,0,67.4
2015-01-26 18:00:00+00:00,38622.0,279.5656,5,1,26,18,0,70.4
2015-01-26 19:00:00+00:00,38869.0,277.8998,5,1,26,19,0,74.0
2015-01-26 20:00:00+00:00,37993.0,277.66790000000003,5,1,26,20,0,75.8
2015-01-26 21:00:00+00:00,35187.0,277.7459,5,1,26,21,0,75.2
2015-01-26 22:00:00+00:00,31608.0,277.1798,5,1,26,22,0,74.4
2015-01-26 23:00:00+00:00,28656.0,276.9174,5,1,26,23,0,78.6
2015-01-27 00:00:00+00:00,26315.0,276.4784375,5,1,27,0,1,78.8
2015-01-27 01:00:00+00:00,24984.0,276.24153749999994,5,1,27,1,1,84.2
2015-01-27 02:00:00+00:00,24506.0,275.82806250000004,5,1,27,2,1,84.8
2015-01-27 03:00:00+00:00,24470.0,275.7421,5,1,27,3,1,83.0
2015-01-27 04:00:00+00:00,25118.0,275.219475,5,1,27,4,1,85.0
2015-01-27 05:00:00+00:00,27748.0,275.02433125,5,1,27,5,1,84.0
2015-01-27 06:00:00+00:00,32686.0,275.68960000000004,5,1,27,6,1,74.2
2015-01-27 07:00:00+00:00,35981.0,277.8368,5,1,27,7,1,74.6
2015-01-27 08:00:00+00:00,37036.0,278.991,5,1,27,8,1,71.4
2015-01-27 09:00:00+00:00,37421.0,279.7212,5,1,27,9,1,68.2
2015-01-27 10:00:00+00:00,37040.0,284.49866875,5,1,27,10,1,66.2
2015-01-27 11:00:00+00:00,36320.0,284.90953125,5,1,27,11,1,65.0
2015-01-27 12:00:00+00:00,36104.0,285.30060000000003,5,1,27,12,1,64.4
2015-01-27 13:00:00+00:00,34932.0,285.9176,5,1,27,13,1,61.8
2015-01-27 14:00:00+00:00,34498.0,286.07859999999994,5,1,27,14,1,60.2
2015-01-27 15:00:00+00:00,34266.0,286.1095,5,1,27,15,1,60.6
2015-01-27 16:00:00+00:00,34499.0,285.3144625,5,1,27,16,1,59.8
2015-01-27 17:00:00+00:00,36045.0,283.93802500000004,5,1,27,17,1,63.4
2015-01-27 18:00:00+00:00,38335.0,283.1557,5,1,27,18,1,66.8
2015-01-27 19:00:00+00:00,38718.0,280.4683,5,1,27,19,1,69.4
2015-01-27 20:00:00+00:00,37819.0,280.4916,5,1,27,20,1,71.2
2015-01-27 21:00:00+00:00,35153.0,280.1124,5,1,27,21,1,74.0
2015-01-27 22:00:00+00:00,31746.0,279.2181375,5,1,27,22,1,74.2
2015-01-27 23:00:00+00:00,29096.0,277.69206875,5,1,27,23,1,77.0
2015-01-28 00:00:00+00:00,26815.0,277.48130000000003,5,1,28,0,2,77.0
2015-01-28 01:00:00+00:00,25396.0,276.91866875,5,1,28,1,2,75.0
2015-01-28 02:00:00+00:00,24739.0,276.41373125,5,1,28,2,2,76.2
2015-01-28 03:00:00+00:00,24587.0,276.5294,5,1,28,3,2,76.4
2015-01-28 04:00:00+00:00,25236.0,276.48999999999995,5,1,28,4,2,72.6
2015-01-28 05:00:00+00:00,27861.0,276.3468,5,1,28,5,2,70.8
2015-01-28 06:00:00+00:00,32646.0,276.4653,5,1,28,6,2,71.2
2015-01-28 07:00:00+00:00,35927.0,277.679,5,1,28,7,2,73.0
2015-01-28 08:00:00+00:00,36959.0,278.5656,5,1,28,8,2,71.6
2015-01-28 09:00:00+00:00,37228.0,279.3384,5,1,28,9,2,68.8
2015-01-28 10:00:00+00:00,36794.0,283.82106874999994,5,1,28,10,2,69.4
2015-01-28 11:00:00+00:00,36039.0,284.22873125,5,1,28,11,2,67.6
2015-01-28 12:00:00+00:00,,284.59700000000004,5,1,28,12,2,67.2
2015-01-28 13:00:00+00:00,34343.0,285.96613749999995,5,1,28,13,2,64.2
2015-01-28 14:00:00+00:00,33886.0,286.3420625,5,1,28,14,2,62.0
2015-01-28 15:00:00+00:00,33621.0,284.8836625,5,1,28,15,2,66.0
